source,target,weight
PIK3R5,LAIR1,0.9241878237161312
SLAMF8,MS4A4A,0.9096629590742608
MPEG1,DOCK2,0.9236254824567696
SASH3,NCF1,0.9112442779995432
MMRN2,ERG,0.9025360498135794
MS4A6A,CMKLR1,0.9223733013666516
MAF,ZEB2,0.9065159407416309
FBXL7,DZIP1,0.9276072221350552
LAX1,LOC96610,0.9054678492312068
TSPYL5,C10orf72,0.916485608212002
GNB4,RFTN1,0.9003825080443255
SLAMF8,HK3,0.9175303366900214
FERMT2,ACTA2,0.9134866190725808
MYO1F,ARHGAP30,0.910694666656627
TSPYL5,FERMT2,0.9220579426198492
VCAM1,ZEB2,0.9019107577624732
FPR3,CD4,0.90496947118033
COL11A1,SULF1,0.905192340793962
COL3A1,CCDC8,0.9235317016081844
RASAL3,MYO1G,0.927208528398879
MSRB3,AOC3,0.9394061698634332
MS4A4A,CSF1R,0.9031532206456826
CD86,TLR8,0.9226700570558208
HCLS1,SLA,0.9505403472048116
MMRN2,THSD7A,0.9041696651541121
LAPTM5,CYBB,0.9226635312496064
PEG3,FERMT2,0.9087419858844886
DZIP1,FLRT2,0.9122052292074057
RHOJ,S1PR1,0.9164273120187976
NOX4,RAB31,0.9091364170101176
CERCAM,EFEMP2,0.9194401306286528
NCKAP1L,ARHGAP30,0.9099674338689806
CERCAM,THY1,0.9194179370352584
SYDE1,C10orf72,0.9193211125492056
WAS,KLHL6,0.9168743141015528
ARHGAP30,CD37,0.9072310284489384
EFEMP2,COL1A2,0.9190375133011628
COL5A2,COL1A2,0.9805241745859012
CYBB,HCLS1,0.910113743730482
LAPTM5,WAS,0.9163271418339258
CD84,PDCD1LG2,0.9021611722827566
APBB1IP,CD53,0.9475404537307172
TCF4,FSTL1,0.9236995596796904
SH2D1A,CD96,0.9230777673539722
SYDE1,SDC2,0.9130029955381526
VCAN,INHBA,0.9064849755547888
RFTN1,EVC,0.9196105327179817
CSF1R,DOK2,0.9011096857757082
SPARC,ANTXR1,0.9108062982684292
CD3G,P2RY10,0.9008585148162732
MS4A6A,GIMAP4,0.9058003294298392
MYO1G,WAS,0.942828475374926
RAB34,AEBP1,0.904211866619128
COL5A1,COL5A2,0.9756396297557264
APBB1IP,ARHGAP25,0.9161577918398216
CYYR1,LDB2,0.9150247938856494
MYL9,LMOD1,0.9078405078000458
AEBP1,GGT5,0.9070421548989328
COL6A2,EFS,0.9011848505365418
VIM,CCDC8,0.9042852149343268
C1QC,CMKLR1,0.923286016384626
LUM,COL5A2,0.912267433662976
TEK,MYCT1,0.9052115246324204
LRRC25,CD33,0.9008873419264248
ACTA2,DACT3,0.9246048062373872
MAP4K1,ITK,0.9074551039942156
FGR,HK3,0.9050118207924234
MS4A6A,LAIR1,0.9192853091340828
CD300LF,CLEC7A,0.9034835823728028
JAM3,RASL12,0.9011722306380452
FNDC1,COL5A2,0.9103842831707012
EFEMP2,EVC,0.9070116580900875
NOX4,BGN,0.9252292560054168
PTPRC,ITK,0.9175311784504075
SLAMF8,HAVCR2,0.9424595746732192
CD2,SLA2,0.9154074830711632
RHOJ,CNRIP1,0.9023191160883652
C1R,FBXL7,0.9085608805742866
SH2D1A,ITK,0.9082086277375344
TYROBP,FCGR3A,0.9155615885349412
C1S,C1R,0.9843179921366584
PDGFRB,SPARC,0.9299477324357605
ZNF521,C10orf72,0.9058649448299272
C10orf72,FBXL7,0.9403133811188868
COL4A2,PXDN,0.9347608166594668
CCDC8,SULF1,0.9075206290767472
SIGLEC9,HAVCR2,0.919409936767148
FERMT2,DSEL,0.901361070585014
CCDC8,EFS,0.9354256707639208
C1R,ZEB2,0.9061370218875294
EVC,C14orf132,0.9021105288145772
CD2,CD3E,0.9685001075747708
TRO,EFS,0.9261964794320879
FSTL1,EFEMP2,0.9190606318446176
DKK3,COL12A1,0.9055973034538326
MRC2,COL3A1,0.9533363654344721
ARHGAP30,PTPRC,0.927382674270996
DOCK2,CCR5,0.9118463611606752
SHE,CLEC14A,0.9160937106847126
TEK,HEG1,0.9033198177916082
GNB4,C1S,0.9127566966767842
LOX,COL5A2,0.9100070920122468
MS4A7,CYBB,0.9039349967457484
SLA2,CD3E,0.9162703721980135
SYDE1,SPARC,0.9130782891290736
ITK,CD3G,0.906870132497409
FCGR1A,FCGR1C,0.9241020770556404
C17orf87,PTPRC,0.9100748275800934
NCKAP1L,HCLS1,0.9422681441087222
SPI1,TNFAIP8L2,0.9249461919872618
C1QB,SLAMF8,0.9202643478401292
AIF1,CD53,0.9057526861895356
TCF4,AMOTL1,0.9037621931963236
SPI1,IGSF6,0.9084768444535912
EMILIN1,MXRA8,0.9123444571112838
LAPTM5,PIK3R5,0.9153520465239958
C1QA,CD300LF,0.9029530962015572
HAVCR2,CD86,0.9577853301951944
FIBIN,EVC,0.900209086670878
CD93,ELTD1,0.9123309039625532
LAPTM5,LILRB4,0.93662730756741
CD4,BTK,0.9264905804681008
EVI2B,BTK,0.9104677280111748
FAM78A,FMNL1,0.9160171916615741
C17orf87,APBB1IP,0.9008004020286364
PDGFRB,C10orf72,0.9422067643949988
COL4A1,COL15A1,0.9065477689623442
APBB1IP,NCKAP1L,0.9306631007972056
ZEB1,CALD1,0.9377164079450394
FGR,LRRC25,0.9061288165986616
MMP2,COL3A1,0.9332536451304736
DCN,RAB34,0.9013155216906092
DNAJB5,TNS1,0.9045576669272252
HEG1,NHSL2,0.9022459448558152
BOC,TNS1,0.9076508116455224
NDUFB7,NDUFA13,0.911627814019742
TLR8,PLEK,0.9142965303332712
SIRPG,SLA2,0.9116589804335892
FBXL7,EHD2,0.9216497655753204
C3AR1,CLEC7A,0.9457847500753652
TNS1,FERMT2,0.9111915297087068
PTPRC,CD4,0.9290088295125588
GPR124,NOTCH3,0.9129933878366951
MRGPRF,FERMT2,0.9018889457433502
TBC1D10C,ITGAL,0.9042431669331248
TNFAIP8L2,DOK2,0.927015728797312
ITGA11,VCAN,0.9225884497940916
TCF4,LPHN2,0.9382872483957758
NCKAP1L,FLI1,0.9084439654243917
APBB1IP,C17orf87,0.9008004020286364
AEBP1,THBS2,0.9325762343162948
TAGLN,AOC3,0.9184151068212436
CALD1,FBXL7,0.929940292635427
CD4,LSP1,0.9123591069498832
PIK3R5,CD53,0.941305941920348
POFUT1,PLAGL2,0.9108686763826688
TEK,JAM2,0.9059930765325551
FERMT2,ANTXR1,0.9040284061059272
POSTN,COL3A1,0.916879167120052
C1QC,SIGLEC10,0.910331136119374
FBLN5,FERMT2,0.9026687884310496
SPARC,BGN,0.9280877914856576
C1S,ANTXR1,0.9273594505368932
FSTL1,GUCY1B3,0.9200699392203824
FNDC1,CCDC80,0.9187840540136264
MMP2,CPZ,0.9012440377808948
ZEB2,RFTN1,0.9079084596650244
KLHL6,TNFSF8,0.9078249154220134
APBB1IP,EVI2B,0.9111385059250772
BNC2,FNDC1,0.9133211205046821
OSMR,IL1R1,0.900643753435435
TNS1,BOC,0.9076508116455224
RFTN1,OLFML1,0.9094211413246972
PDGFRB,GPC6,0.901101814290908
ITGA11,ANTXR1,0.9336727032397768
CYBB,HCK,0.9404819913738444
CD84,SLA,0.9065362986781984
COL8A1,COL3A1,0.9247103429411682
CD300A,CLEC7A,0.9052481162973304
STX11,CD86,0.9255395513599632
EMILIN1,TIMP2,0.900492820869421
FCGR3A,HAVCR2,0.9322333124921576
ITGAX,ITGB2,0.9036587627635784
MXRA8,EMILIN1,0.9123444571112838
SULF1,EMILIN1,0.9035964541093026
C3AR1,CMKLR1,0.927027267804782
LAIR1,AIF1,0.9286596586361664
MYO1F,DOK2,0.9226432166247962
MMP2,ANGPTL2,0.9157064966341908
PLAGL2,POFUT1,0.9108686763826688
CD84,IGSF6,0.9071498136973609
MNDA,PDCD1LG2,0.9046189060086716
LILRB4,HAVCR2,0.9444198442398422
CCDC80,C1S,0.910183926824478
SIGLEC9,MNDA,0.9053017445912476
GFPT2,RAB31,0.906671881251076
FBN1,CDH11,0.9045817812952184
EMILIN1,FBXL7,0.9320534966512576
CYTH4,MYO1G,0.9397707910384064
PDCD1LG2,LCP2,0.9121873990676622
CD86,PDCD1LG2,0.9365778032984255
RAB31,EVC,0.926940757520432
TCF4,HEG1,0.9139020691522368
ABI3,C1QA,0.9004599263483154
SAMSN1,PLEK,0.9086890274601968
DZIP1,JAM3,0.9214954636255164
CD86,C1QA,0.9049661804026012
ST8SIA4,FLI1,0.9137695590292164
LAPTM5,LY86,0.9089362019010216
TREM1,AQP9,0.9239412533099132
DDR2,ZEB2,0.9146498950487706
SASH3,LSP1,0.9165975871146892
DZIP1,EFEMP2,0.9050385861392624
AIF1,EVI2A,0.904062487512362
FIBIN,FSTL1,0.9037680602244852
WAS,LAPTM5,0.9163271418339258
CD84,NCKAP1L,0.9192602003903712
MRVI1,ZEB1,0.9309753249259928
SCARF2,SPARC,0.9054195451916864
FRMD6,TIMP2,0.9069694956249764
HCK,SIGLEC7,0.9267142032681452
MXRA8,PCOLCE,0.90396758015639
CD53,CD300LF,0.9007663008568942
PIK3R5,KLHL6,0.9179146717962732
MSRB3,SULF1,0.9000179038133609
C1S,IL1R1,0.9016435452151595
FIBIN,ANTXR1,0.9064115735212755
MS4A4A,SPI1,0.9117949840861294
TNS1,C20orf194,0.9035087287742204
ADAM6,MGC29506,0.9546938715995972
CSF1R,HCLS1,0.9050180341340032
COL4A1,GPR116,0.9267327306735396
CSF2RB,CD53,0.902427691816002
PIK3R5,ARHGAP30,0.9291681809112018
PIK3R5,CMKLR1,0.9058757012723035
EVC,MXRA8,0.9110019794489109
THY1,MXRA8,0.9212697490012932
CD84,HCK,0.9113340612094696
COL6A3,EVC,0.9231555178058708
NCKAP1L,CSF1R,0.9236205908523224
CLEC14A,ELTD1,0.906439896394368
ITGAL,CD3E,0.9081694962080108
COL11A1,COL1A2,0.916930386272375
VIM,SYDE1,0.9147989170115464
DOCK10,SLA,0.905700604474002
LUM,DCN,0.9631708040956504
THBS2,LUM,0.9062935881643764
EFEMP2,ISLR,0.907799684405894
LAIR1,CD33,0.9168868075578868
LAPTM5,CD163,0.9035728884409115
MMP2,EMILIN1,0.9130799491877508
MS4A4A,CD33,0.9003404138517728
LAPTM5,IL10RA,0.9000238039203226
CD4,LRRC25,0.9152460860085712
HCLS1,BTK,0.9415837234197688
MYO1G,SASH3,0.9282716064141104
FIBIN,COL8A1,0.9030635128540816
CNN1,AOC3,0.9060611611816636
TFEC,CD300LF,0.9052663483306812
SAMSN1,CD86,0.9246707520163846
SIRPB2,CD84,0.9073314397096116
RASSF2,ATP8B2,0.9208813569090016
ADAM12,SPARC,0.9146522570855036
TCF4,OLFML1,0.9185476796652704
EVC,FLRT2,0.9163661814641008
EMILIN1,FBN1,0.9315993427486446
PIK3CG,MPEG1,0.9148845521940056
COL4A2,GPR124,0.9059580568853862
ABI3,LAIR1,0.9015314167087536
C1S,BNC2,0.9181025892490652
NPR1,MMRN2,0.9099888578167308
EVC,BNC2,0.9393448116066528
PTPRC,PIK3CG,0.9303459668196404
AEBP1,COL6A3,0.9106141140083944
FNDC1,FBXL7,0.900859562681072
PTPRC,SLA,0.9309172864701252
ITGB2,CD53,0.9417910294125252
SASH3,ABI3,0.9247159042913574
ITGB2,TYROBP,0.9342037347037576
FBXL7,EVC,0.9260754098449464
NSUN5P2,NSUN5P1,0.953128525719572
LRRC25,VSIG4,0.9060251246134085
OLFML1,GPC6,0.913416000426966
FAM26E,FBN1,0.9102017254095948
LILRB4,LAPTM5,0.93662730756741
RHOJ,CLEC14A,0.9009194998596529
C3AR1,NCKAP1L,0.9045749123561336
GIMAP8,RCSD1,0.9175179471901264
TCF4,GPR124,0.9028159944772194
COPZ2,RAB34,0.9007800739595354
LILRB2,C1QB,0.9014041672628648
CCR5,ITGAL,0.9408781326654264
ITGB2,C1QC,0.9363880189288608
SLAMF8,SLA,0.9164020489752184
APBB1IP,CD84,0.9072990882522629
NEXN,AOC3,0.9060267498559194
EVC,ATP10A,0.9124048494068264
ITGB2,HCLS1,0.9156682161897368
C3AR1,SIGLEC10,0.9028341979950428
C3AR1,MNDA,0.9369396559055336
MNDA,SIGLEC7,0.904187124321868
SLA,CYBB,0.9072683027377378
C3AR1,LILRB1,0.9276427245937632
BTK,LAIR1,0.9236975446802872
GIMAP4,MS4A6A,0.9058003294298392
CD163,FCGR3A,0.9090902992602994
COL6A3,NID2,0.9056727905965544
COL10A1,COL11A1,0.9142162631704044
FAM78A,IL10RA,0.9000917895593059
DDR2,MPDZ,0.9236061780460464
C18orf18,LOC339290,0.9028162559552072
COL6A1,COL1A1,0.9060828544884582
MYO1F,FGR,0.9036963203805051
C1QA,AIF1,0.9427375916982746
MMP2,GLT8D2,0.9018843390678972
LMOD1,RBPMS2,0.911993123328386
APBB1IP,ITGAL,0.9367078617735172
CSNK2A1,CSNK2A1P,0.911195667012108
IL2RB,GBP5,0.9076766319153752
FERMT2,MPDZ,0.9301759434376432
SCARF2,SSC5D,0.9059666802436964
EVC,MSRB3,0.9041130295017408
CD93,DYSF,0.9108770186714658
GGT3P,GGT1,0.9227011602239916
C1R,FBLN5,0.9092240118908428
RASSF2,RCSD1,0.91348151976573
C1QC,LAPTM5,0.9302144216276936
SIGLEC7,TLR8,0.9127759941687236
COL6A2,RAB31,0.9084878248712136
CD33,LRRC25,0.9008873419264248
C1S,RFTN1,0.9319529370701696
RAB31,LUM,0.9434001919848876
CD53,PIK3R5,0.941305941920348
FCGR1B,FCGR1C,0.9470913924083688
VIM,GYPC,0.9267276376756288
ANTXR1,FRMD6,0.926599517401224
COL1A2,COL5A2,0.9805241745859012
PXDN,LOXL2,0.914832295448393
MYO1G,MYO1F,0.9172209419493672
GNGT2,ABI3,0.9016290017408348
CD300LF,DOK2,0.906885811017154
MS4A6A,MNDA,0.9050362467134748
VIM,FSTL1,0.9040405701996954
AOC3,MYLK,0.9102914888285404
FCGR3A,LAPTM5,0.9012967693748208
ITGB2,CD4,0.9282501764583349
CD163,LILRB4,0.9063020771161636
GIMAP5,GIMAP6,0.9200569929835476
MS4A6A,TLR8,0.9094459775142584
GLI3,CCDC8,0.9262099820368244
C3AR1,CYTH4,0.9122705809715942
FPR3,SLAMF8,0.921203703160962
C17orf87,CD53,0.9264508884769502
DOCK2,BTK,0.943782645508592
LDB2,MYCT1,0.90526500938446
SGCD,MSRB3,0.9340742398509966
LCP1,CYBB,0.9003915803463504
FSTL1,RAB31,0.9267731177808024
CD53,CYTH4,0.9332093699666704
DOCK10,BTK,0.918448396113132
C1S,MRAS,0.9000672992002368
DZIP1,AMOTL1,0.9016583356308784
FCRL5,MGC29506,0.943891929369848
SLAMF1,IKZF1,0.9057503836260788
GIMAP6,NCKAP1L,0.9086011363439171
FTH1,FTHL3,0.9080187588322146
THY1,COL1A2,0.9297471250948032
MCAM,CD34,0.9015611321657908
MMP2,PCOLCE,0.9112728660138464
CD53,SLA,0.9495390751393432
WAS,PTPRC,0.927055676335708
ITGB2,SLA,0.9171436400133152
FBXL7,AKT3,0.9097269758688188
SASH3,P2RY10,0.9073896607795724
DNAJB5,FERMT2,0.9076153214977474
HCLS1,MYO1G,0.9268627106439578
EVI2A,HAVCR2,0.9034264275813882
SPI1,ITGAM,0.9107785853750288
FCER1G,C1QA,0.9171029830089348
VCAN,FSTL1,0.9307630190699736
TIMP2,AEBP1,0.9244054564582228
LRRC25,HAVCR2,0.9274196017447056
FRMD6,FBN1,0.9261527264953396
DOCK2,WAS,0.9481402257935986
IGSF6,CD300LF,0.9139766975791732
VIM,COL6A2,0.9344606971587844
WAS,SASH3,0.9499097736675745
SLAMF8,SIGLEC10,0.9076450072460795
MAP4K1,CD3E,0.915167248420272
EMILIN1,COL8A1,0.9164010993109926
PDGFRB,BGN,0.9081225819057398
GIMAP8,GIMAP6,0.9427395172017732
ITGB2,FCER1G,0.922588792054474
CTSK,MMP2,0.9210448389586794
C3AR1,LRRC25,0.9544238378392818
ANTXR1,THBS2,0.9061275440609088
DOCK2,TRAF3IP3,0.9034942307560108
VIM,PDGFRB,0.9144013600723752
RAB31,COL6A3,0.9160320254819984
EVC,FRMD6,0.9181006539190192
C1S,GUCY1A3,0.922485103703365
DZIP1,GUCY1A3,0.9143058317181659
MAFB,LAIR1,0.912028582802032
VCAN,AEBP1,0.9167695294605892
MSRB3,FBLN5,0.9081374206939399
MNDA,MS4A6A,0.9050362467134748
TRAF3IP3,WAS,0.9134605164078092
NCKAP1L,KLHL6,0.9083845048315836
AIF1,CD300A,0.9127840448818664
JAM3,FBLN5,0.9002346491342064
HAVCR2,CD163,0.902003542982269
RFTN1,TCF4,0.923857961179917
TIE1,CD34,0.9424222952207912
GLT8D2,ZNF521,0.9129971632423568
TLR8,LCP2,0.9003544727997107
PDCD1LG2,TLR8,0.9216435770235416
ATP8B2,ZNF521,0.9151362012292196
LILRB4,CD86,0.9458842483873822
FLT4,ARHGEF15,0.9220932644361679
MS4A4A,C1QB,0.9414647893884516
LMOD1,MYLK,0.9501181494412778
FMNL1,APBB1IP,0.9185283716776976
COL6A1,MRC2,0.9134630174055882
JAM3,ZEB1,0.92905586621945
TLR8,FPR3,0.9173901105696832
AIF1,GMFG,0.9049833708089824
EMILIN1,MMP2,0.9130799491877508
DOCK10,ARHGEF6,0.9360241985800524
HCLS1,CD37,0.921730340877288
SLAMF8,FGR,0.9197938337371104
SULF1,COL8A1,0.9295082930391994
SSC5D,EMILIN1,0.9042565659024648
CNN1,SYNPO2,0.9089685006145056
DZIP1,GLI3,0.9087318526758388
ZEB1,FSTL1,0.9001194508435053
MSRB3,EVC,0.9041130295017408
PPP1R16B,DOCK2,0.9023782479329836
CYBB,CMKLR1,0.9311084707587768
TAGAP,SASH3,0.9007369692818356
GZMH,NKG7,0.9008499766668572
AMOTL1,TNS1,0.9062388847416196
ARHGAP30,KLHL6,0.9178429744654164
CCL5,NKG7,0.9307887739344168
SLAMF8,C1QA,0.9195613486901012
PIK3R5,SIGLEC10,0.9162240769335618
FLI1,BTK,0.9052369602316928
FYB,CD84,0.9022256069891518
APBB1IP,ARHGAP9,0.90311920896577
COL3A1,AEBP1,0.922508910469142
CNN1,HSPB8,0.928012012841452
LAIR1,LRRC25,0.9541918250711504
MNDA,CD84,0.9023516144053214
ADAMTS7,PDGFRB,0.9006449148303998
MMP2,COL6A3,0.9290257627221684
HCK,TYROBP,0.9097609454972809
FBXL7,FNDC1,0.900859562681072
CLEC7A,C3AR1,0.9457847500753652
SIGLEC9,FCGR3A,0.9142928801423909
GLI3,TSPYL5,0.905414683861412
GYPC,VIM,0.9267276376756288
LAMA4,FBXL7,0.921005321972463
ARHGAP9,TBC1D10C,0.9236054811744612
LAIR1,LILRB4,0.9491554255874692
THBS2,FNDC1,0.9357694137668072
C14orf132,MRVI1,0.9018341154565944
SASH3,MYO1G,0.9282716064141104
ABI3,C1QC,0.9049064415582594
COL6A3,WISP1,0.9077512020892606
PEG3,TSPYL5,0.9128767488241208
PDIA3,PDIA3P,0.9236094763131436
CD300A,LAPTM5,0.9222663190182664
SYDE1,PPAPDC3,0.9045304686180808
TFEC,CD53,0.9349705337037012
CMKLR1,ITGB2,0.9171417309072208
COL5A2,COL3A1,0.9783413247961328
CSF1R,LAPTM5,0.9181473622967524
EFEMP2,CMTM3,0.913287793660088
COL6A3,FNDC1,0.901244192882896
COL10A1,SPOCK1,0.915875187458004
MMRN2,TEK,0.921786085015614
CLEC7A,LAIR1,0.9310824516951044
CD300LF,SLAMF8,0.9134305884364332
MYCT1,CD34,0.9222378163837232
CD86,CD53,0.95372250697087
EHD2,COL6A1,0.9002682602573808
FRMD6,FERMT2,0.9066786568518004
GPNMB,FCGR3A,0.9007234292139042
CPA3,TPSAB1,0.9122475292412936
ARHGAP9,RASAL3,0.9398845291327588
ZEB2,CYP7B1,0.9048208215219706
APBB1IP,LAPTM5,0.9233478402338604
FSTL1,RAB34,0.9023947974760992
CD53,IKZF1,0.9173398840263906
GIMAP6,GIMAP8,0.9427395172017732
MS4A6A,GPR34,0.9198580183341348
DOCK2,DOK2,0.9060364919785092
PAR-SN,SNRPN,0.9091076739342804
VCAN,COL12A1,0.9039611763990184
MMRN2,S1PR1,0.9311270970017208
LOC100132287,LOC100133331,0.9102223470927188
FCER1G,SPI1,0.9360031064484082
CSF3R,FPR1,0.9231444518447456
TIE1,COL15A1,0.9076789170225916
CALD1,NEXN,0.9135684778731492
SERPING1,EVC2,0.9005459027857013
GIMAP6,GIMAP5,0.9200569929835476
EFEMP2,SDC2,0.9080623829266248
CYBB,SPI1,0.9085908383635206
APBB1IP,CCR5,0.9119685692359744
PTPRC,ARHGAP25,0.9091740615675376
COL1A2,COL12A1,0.9337771661038032
CLIP3,MEIS1,0.9069893051899386
ELTD1,CALCRL,0.9340461336271032
FBN1,GPC6,0.9272972291709624
HSPB2,RAB34,0.9259178233722092
JAM3,NAP1L3,0.905340357321896
FNDC1,FBN1,0.9403360572118872
HLA-DPB1,AIF1,0.9069414910591368
KLHL6,ITGAL,0.9041339202258876
C1QA,ITGB2,0.9162898560897316
SDC2,GUCY1B3,0.9212230634504608
APBB1IP,LCP1,0.9190222353855302
PDCD1LG2,LILRB2,0.9016138785087068
C3AR1,FCGR3A,0.9193396542082632
SIGLEC10,APBB1IP,0.9039801797778636
CALD1,SULF1,0.9125368216832809
GBP4,GBP1,0.9003932020771099
GNB4,CFH,0.9123418111605702
AEBP1,CCDC8,0.952706769357852
CCDC8,THBS2,0.9160590569412109
PIK3CG,IKZF1,0.9124787312501303
LOC96610,ADAM6,0.9175969688881112
EVI2A,CD4,0.9050169484306956
GLI2,PDGFRB,0.904173837005398
FBLN5,MFAP4,0.9080625951463664
FYB,EVI2B,0.9068572977592688
CD96,CXCR6,0.9067802291405505
EMILIN1,SULF1,0.9035964541093026
FBN1,ADAMTS12,0.929231832528024
ITGAL,SASH3,0.9513538028895344
LILRB1,LRRC25,0.9309428833583528
RAB31,COL3A1,0.9389816402908048
CD84,SIRPB2,0.9073314397096116
GPR176,ZEB2,0.9048235455096314
KLHL6,CSF2RB,0.9006363469026865
CD53,CD48,0.9187263022240304
LAIR1,CYTH4,0.9377744439533716
SDC2,CALD1,0.9204634042784208
LAPTM5,SLAMF8,0.9493381101598174
HEG1,TCF4,0.9139020691522368
DOCK2,ARHGEF6,0.9159431180546028
LILRB2,LAIR1,0.9136453574876064
PDCD1LG2,CD84,0.9021611722827566
AMOTL1,JAM3,0.9029152424640604
ZEB1,TNS1,0.9053584267205383
RAB34,CCDC8,0.9154682923285654
POSTN,COL1A2,0.9161550642264794
MRC2,TIMP2,0.902222809406458
MSRB3,MPDZ,0.9190507561318708
FMNL1,HCLS1,0.9301283362177494
LAIR1,HCLS1,0.9192853072947856
SULF1,PDGFRB,0.9139879923208049
ITK,TRAF3IP3,0.9016693318471656
MGP,PRELP,0.9000148224991167
COL3A1,ANGPTL2,0.9054084392149209
VIM,RAB31,0.9381025495700156
DOK2,LILRB2,0.9045965690094668
CD247,CD2,0.9135277645778764
MYCT1,TIE1,0.9078041734610136
KLHL6,SLA,0.9133232018256824
SDC2,SULF1,0.9018384043955388
TCF4,JAM3,0.909367784463014
C14orf132,EMILIN1,0.9093650852644936
HCK,LILRB2,0.927855569440665
ARHGAP30,ITGAL,0.9352984749850516
HCK,CSF1R,0.925422700723065
CD84,FPR3,0.931119914895288
CD86,MS4A7,0.9243708181719712
SPARCL1,FILIP1,0.9056128861371352
CD2,CD3D,0.9632582988070768
LOXL2,PXDN,0.914832295448393
LILRB1,CD84,0.923772477797766
UBASH3A,CD96,0.9102391471869568
LUM,SDC2,0.9261663421837144
DOCK10,CSF1R,0.9037802440089046
FCER1G,ITGB2,0.922588792054474
WAS,NCF1,0.929517931900124
SIGLEC10,LAIR1,0.9093336414779972
PYHIN1,SH2D1A,0.9257728756359151
LILRB2,SIGLEC9,0.9023233018526085
CLEC14A,CXorf36,0.935159868012352
CCDC152,SEPP1,0.9164172821127834
FSTL1,SGCD,0.9059115622336386
SPOCK1,NTM,0.9159453501317321
LILRB4,CD53,0.9239654910988708
GPNMB,HAVCR2,0.905515662488476
AMOTL1,ZEB1,0.9121147840172956
LILRB4,DOK2,0.9063962004122412
LOC653653,AP1S2,0.9023381724301148
ASAM,C1S,0.9116755325590248
COL5A2,VIM,0.9006859244351071
COL12A1,VCAN,0.9039611763990184
COL6A2,SYDE1,0.9249547827664859
CD53,ITGB2,0.9417910294125252
CD96,SH2D1A,0.9230777673539722
LILRB1,TLR8,0.9207310280707152
TIMP2,ANTXR1,0.9187378687320096
LMOD1,SYNPO2,0.955555264078124
CD84,FYB,0.9022256069891518
ARHGEF6,DOCK2,0.9159431180546028
FBN1,MMP2,0.9185653736134128
DOK2,C3AR1,0.9029404225049124
GPR116,CD34,0.925794330688718
FCER1G,SIGLEC7,0.9084242220798836
COL1A2,EVC,0.9038219865557964
CD53,MNDA,0.9182040366616102
APBB1IP,PIK3R5,0.9210630598460426
HK3,LILRB4,0.9205535890770631
GPR124,FBN1,0.9073725537003552
IL10RA,CYTH4,0.9271068547674952
RHOJ,TCF4,0.9022439263392352
RAB31,SPARC,0.9387437847089516
CXorf36,PECAM1,0.9085134400999996
ITGA11,FNDC1,0.918400494623622
SPI1,LILRB1,0.9329767309600788
GLI3,FNDC1,0.9082982388156422
CYYR1,JAM2,0.9029639643973396
CTHRC1,SULF1,0.9068565778240052
FPR3,FCER1G,0.9160691981216956
C1QC,CSF1R,0.9214068839721952
COL5A1,EMILIN1,0.9128075981708802
WAS,NCKAP1L,0.9248934157841079
SLAMF8,ITGAM,0.9128916226604009
LAIR1,TYROBP,0.944749758748174
CXorf21,BTK,0.9041229289324852
EMILIN1,MSRB3,0.9004142866510949
MS4A6A,MS4A4A,0.9292687675749116
ANTXR1,MXRA8,0.9225467867434572
TNFAIP8L2,WAS,0.9173816317360431
MPDZ,BNC2,0.9062769524613656
SDC2,PDGFRB,0.9012178136697758
COL5A1,ITGA11,0.904226355277
CCDC8,COL6A3,0.9047435152757379
DOCK2,FYB,0.93374961202539
IL10RA,WAS,0.9345131504566002
DOK2,STX11,0.9047147728347321
CLEC7A,MS4A6A,0.9201087572958762
MS4A4A,ITGB2,0.9161637595154332
MRAS,GLI3,0.9056534873740524
ITGAM,C3AR1,0.9079190342711376
LUM,AEBP1,0.9036614166498016
SIGLEC10,MS4A6A,0.9054577058106454
FGR,FCER1G,0.9010353264426638
LUM,ISLR,0.9004769465154469
GPNMB,MSR1,0.9283096605246648
HCK,LCP2,0.9257404850091796
COL5A1,COL1A1,0.9689840842647404
TSPYL5,DZIP1,0.9191548987764536
MFAP4,FBLN5,0.9080625951463664
CTAGE9,CTAGE4,0.9468195923323656
SPI1,TYROBP,0.9544177172314464
CCDC8,ISLR,0.9031714802935904
TEK,SHE,0.9526945300115586
C1S,CNRIP1,0.9109513085893524
TYROBP,FCGR1B,0.9166539166486376
SPI1,BTK,0.9104185025926416
CLEC7A,CYTH4,0.9014416322207416
C1S,CALD1,0.900834250449374
LUM,MXRA8,0.9029632432221666
CD53,CSF1R,0.9026684431528826
LILRB1,NCF1,0.9043554544072706
PTPRC,GVIN1,0.9052887144977354
CD53,LAIR1,0.9389250809246964
RHOH,SASH3,0.9011968383591376
PIK3R5,ITGB2,0.9234638003238818
MS4A4A,LRRC25,0.9197767923835072
FILIP1,SPARCL1,0.9056128861371352
LAPTM5,CSF1R,0.9181473622967524
CYBB,TFEC,0.93194192998341
LCP2,LAPTM5,0.9019716772648628
SULF1,EVC,0.930118359103342
COL6A2,MRC2,0.9419412467548054
PDLIM3,FERMT2,0.9052054654066248
TLR8,CD163,0.9091076326514749
ZNF521,TCF4,0.9263740092302376
VCAN,COL5A2,0.9498069835755744
CD4,LILRB1,0.933801088195782
GNB4,RAB31,0.9249570680399684
